filename,row href
arctozolt.gif,https://play.pokemonshowdown.com/sprites/ani/arctozolt.gif
ariados.gif,https://play.pokemonshowdown.com/sprites/ani/ariados.gif
armaldo.gif,https://play.pokemonshowdown.com/sprites/ani/armaldo.gif
armarouge.gif,https://play.pokemonshowdown.com/sprites/ani/armarouge.gif
aromatisse.gif,https://play.pokemonshowdown.com/sprites/ani/aromatisse.gif
aron.gif,https://play.pokemonshowdown.com/sprites/ani/aron.gif
arrokuda.gif,https://play.pokemonshowdown.com/sprites/ani/arrokuda.gif
articuno-galar.gif,https://play.pokemonshowdown.com/sprites/ani/articuno-galar.gif
articuno.gif,https://play.pokemonshowdown.com/sprites/ani/articuno.gif
astrolotl.gif,https://play.pokemonshowdown.com/sprites/ani/astrolotl.gif
audino-mega.gif,https://play.pokemonshowdown.com/sprites/ani/audino-mega.gif
audino.gif,https://play.pokemonshowdown.com/sprites/ani/audino.gif
aurorus.gif,https://play.pokemonshowdown.com/sprites/ani/aurorus.gif
aurumoth.gif,https://play.pokemonshowdown.com/sprites/ani/aurumoth.gif
avalugg-hisui.gif,https://play.pokemonshowdown.com/sprites/ani/avalugg-hisui.gif
avalugg.gif,https://play.pokemonshowdown.com/sprites/ani/avalugg.gif
axew.gif,https://play.pokemonshowdown.com/sprites/ani/axew.gif
azelf.gif,https://play.pokemonshowdown.com/sprites/ani/azelf.gif
azumarill.gif,https://play.pokemonshowdown.com/sprites/ani/azumarill.gif
azurill.gif,https://play.pokemonshowdown.com/sprites/ani/azurill.gif
bagon.gif,https://play.pokemonshowdown.com/sprites/ani/bagon.gif
baltoy.gif,https://play.pokemonshowdown.com/sprites/ani/baltoy.gif
banette-mega.gif,https://play.pokemonshowdown.com/sprites/ani/banette-mega.gif
banette.gif,https://play.pokemonshowdown.com/sprites/ani/banette.gif
barbaracle.gif,https://play.pokemonshowdown.com/sprites/ani/barbaracle.gif
barboach.gif,https://play.pokemonshowdown.com/sprites/ani/barboach.gif
barboarch.gif,https://play.pokemonshowdown.com/sprites/ani/barboarch.gif
barraskewda.gif,https://play.pokemonshowdown.com/sprites/ani/barraskewda.gif
basculegion-f.gif,https://play.pokemonshowdown.com/sprites/ani/basculegion-f.gif
basculegion.gif,https://play.pokemonshowdown.com/sprites/ani/basculegion.gif
basculin-bluestriped.gif,https://play.pokemonshowdown.com/sprites/ani/basculin-bluestriped.gif
basculin-whitestriped.gif,https://play.pokemonshowdown.com/sprites/ani/basculin-whitestriped.gif
basculin.gif,https://play.pokemonshowdown.com/sprites/ani/basculin.gif
bastiodon.gif,https://play.pokemonshowdown.com/sprites/ani/bastiodon.gif
baxcalibur.gif,https://play.pokemonshowdown.com/sprites/ani/baxcalibur.gif
bayleef.gif,https://play.pokemonshowdown.com/sprites/ani/bayleef.gif
beartic.gif,https://play.pokemonshowdown.com/sprites/ani/beartic.gif
beautifly-f.gif,https://play.pokemonshowdown.com/sprites/ani/beautifly-f.gif
beautifly.gif,https://play.pokemonshowdown.com/sprites/ani/beautifly.gif
beedrill-mega.gif,https://play.pokemonshowdown.com/sprites/ani/beedrill-mega.gif
beedrill.gif,https://play.pokemonshowdown.com/sprites/ani/beedrill.gif
beheeyem.gif,https://play.pokemonshowdown.com/sprites/ani/beheeyem.gif
beldum.gif,https://play.pokemonshowdown.com/sprites/ani/beldum.gif
bellibolt.gif,https://play.pokemonshowdown.com/sprites/ani/bellibolt.gif
bellossom.gif,https://play.pokemonshowdown.com/sprites/ani/bellossom.gif
bellsprout.gif,https://play.pokemonshowdown.com/sprites/ani/bellsprout.gif
bergmite.gif,https://play.pokemonshowdown.com/sprites/ani/bergmite.gif
bewear.gif,https://play.pokemonshowdown.com/sprites/ani/bewear.gif
bibarel-f.gif,https://play.pokemonshowdown.com/sprites/ani/bibarel-f.gif
bibarel.gif,https://play.pokemonshowdown.com/sprites/ani/bibarel.gif
bidoof-f.gif,https://play.pokemonshowdown.com/sprites/ani/bidoof-f.gif
bidoof.gif,https://play.pokemonshowdown.com/sprites/ani/bidoof.gif
binacle.gif,https://play.pokemonshowdown.com/sprites/ani/binacle.gif
bisharp.gif,https://play.pokemonshowdown.com/sprites/ani/bisharp.gif
blacephalon.gif,https://play.pokemonshowdown.com/sprites/ani/blacephalon.gif
blastoise-mega.gif,https://play.pokemonshowdown.com/sprites/ani/blastoise-mega.gif
blastoise.gif,https://play.pokemonshowdown.com/sprites/ani/blastoise.gif
blaziken-f.gif,https://play.pokemonshowdown.com/sprites/ani/blaziken-f.gif
blaziken-mega.gif,https://play.pokemonshowdown.com/sprites/ani/blaziken-mega.gif
blaziken.gif,https://play.pokemonshowdown.com/sprites/ani/blaziken.gif
blipbug.gif,https://play.pokemonshowdown.com/sprites/ani/blipbug.gif
blissey.gif,https://play.pokemonshowdown.com/sprites/ani/blissey.gif
blitzle.gif,https://play.pokemonshowdown.com/sprites/ani/blitzle.gif
boldore.gif,https://play.pokemonshowdown.com/sprites/ani/boldore.gif
boltund.gif,https://play.pokemonshowdown.com/sprites/ani/boltund.gif
bombirdier.gif,https://play.pokemonshowdown.com/sprites/ani/bombirdier.gif
bonsly.gif,https://play.pokemonshowdown.com/sprites/ani/bonsly.gif
bouffalant.gif,https://play.pokemonshowdown.com/sprites/ani/bouffalant.gif
bounsweet.gif,https://play.pokemonshowdown.com/sprites/ani/bounsweet.gif
braixen.gif,https://play.pokemonshowdown.com/sprites/ani/braixen.gif
brambleghast.gif,https://play.pokemonshowdown.com/sprites/ani/brambleghast.gif
bramblin.gif,https://play.pokemonshowdown.com/sprites/ani/bramblin.gif
braviary-hisui.gif,https://play.pokemonshowdown.com/sprites/ani/braviary-hisui.gif
braviary.gif,https://play.pokemonshowdown.com/sprites/ani/braviary.gif
breloom.gif,https://play.pokemonshowdown.com/sprites/ani/breloom.gif
brionne.gif,https://play.pokemonshowdown.com/sprites/ani/brionne.gif
bronzong.gif,https://play.pokemonshowdown.com/sprites/ani/bronzong.gif
bronzor.gif,https://play.pokemonshowdown.com/sprites/ani/bronzor.gif
brutebonnet.gif,https://play.pokemonshowdown.com/sprites/ani/brutebonnet.gif
bruxish.gif,https://play.pokemonshowdown.com/sprites/ani/bruxish.gif
budew.gif,https://play.pokemonshowdown.com/sprites/ani/budew.gif
buizel-f.gif,https://play.pokemonshowdown.com/sprites/ani/buizel-f.gif
buizel.gif,https://play.pokemonshowdown.com/sprites/ani/buizel.gif
bulbasaur.gif,https://play.pokemonshowdown.com/sprites/ani/bulbasaur.gif
buneary.gif,https://play.pokemonshowdown.com/sprites/ani/buneary.gif
bunnelby.gif,https://play.pokemonshowdown.com/sprites/ani/bunnelby.gif
burmy-sandy.gif,https://play.pokemonshowdown.com/sprites/ani/burmy-sandy.gif
burmy-trash.gif,https://play.pokemonshowdown.com/sprites/ani/burmy-trash.gif
burmy.gif,https://play.pokemonshowdown.com/sprites/ani/burmy.gif
butterfree-gmax.gif,https://play.pokemonshowdown.com/sprites/ani/butterfree-gmax.gif
butterfree.gif,https://play.pokemonshowdown.com/sprites/ani/butterfree.gif
buzzwole.gif,https://play.pokemonshowdown.com/sprites/ani/buzzwole.gif
cacnea.gif,https://play.pokemonshowdown.com/sprites/ani/cacnea.gif
cacturne-f.gif,https://play.pokemonshowdown.com/sprites/ani/cacturne-f.gif
cacturne.gif,https://play.pokemonshowdown.com/sprites/ani/cacturne.gif
calyrex-ice.gif,https://play.pokemonshowdown.com/sprites/ani/calyrex-ice.gif
calyrex-shadow.gif,https://play.pokemonshowdown.com/sprites/ani/calyrex-shadow.gif
calyrex.gif,https://play.pokemonshowdown.com/sprites/ani/calyrex.gif
camerupt-f.gif,https://play.pokemonshowdown.com/sprites/ani/camerupt-f.gif
camerupt-mega.gif,https://play.pokemonshowdown.com/sprites/ani/camerupt-mega.gif
camerupt.gif,https://play.pokemonshowdown.com/sprites/ani/camerupt.gif
camperupt-mega.gif,https://play.pokemonshowdown.com/sprites/ani/camperupt-mega.gif
capsakid.gif,https://play.pokemonshowdown.com/sprites/ani/capsakid.gif
carbink.gif,https://play.pokemonshowdown.com/sprites/ani/carbink.gif
caribolt.gif,https://play.pokemonshowdown.com/sprites/ani/caribolt.gif
carkol.gif,https://play.pokemonshowdown.com/sprites/ani/carkol.gif
carnivine.gif,https://play.pokemonshowdown.com/sprites/ani/carnivine.gif
carracosta.gif,https://play.pokemonshowdown.com/sprites/ani/carracosta.gif
carvanha.gif,https://play.pokemonshowdown.com/sprites/ani/carvanha.gif
cascoon.gif,https://play.pokemonshowdown.com/sprites/ani/cascoon.gif
castform-rainy.gif,https://play.pokemonshowdown.com/sprites/ani/castform-rainy.gif
castform-snowy.gif,https://play.pokemonshowdown.com/sprites/ani/castform-snowy.gif
castform-sunny.gif,https://play.pokemonshowdown.com/sprites/ani/castform-sunny.gif
